MPN,Manufacturer,Description,Symbol,Footprint,Capacitance,Voltage,Tolerance,Type,RoHS,Mouser PN,JLCPCB Type,JLCPCB PN,Datasheet
A768MS157M1HLAE024,KEMET,150u 50V 20% 10X12 Aluminium Polymer Capacitor,Device:C_Polarized,Electrolytic:CAPAE1030X1270_NOMB,150u,50V,±20%,AL POLY,Compliant,80-A768MS157M1HLAE24,Extended,C1882670,https://www.mouser.co.uk/datasheet/2/447/KEM_A4088_A768-3316438.pdf
